created_at,text
Tue Oct 23 18:48:06 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 18:47:48 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 18:47:30 +0000 2018,"RT @karanbhasin95: My dear friends and colleagues @gunjakapoor ji, @AjayKashyap_22 ji and @_manibhushan ji will be doing a Facebook and Twiâ€_"
Tue Oct 23 18:44:58 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 18:44:48 +0000 2018,"RT @karanbhasin95: My dear friends and colleagues @gunjakapoor ji, @AjayKashyap_22 ji and @_manibhushan ji will be doing a Facebook and Twiâ€_"
Tue Oct 23 18:42:21 +0000 2018,"RT @RajivPratapRudy: Ayushman Bharat can be a model to develop low cost healthcare systems in other parts of the world: GE Healthcare httpâ€_"
Tue Oct 23 18:41:52 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 18:40:53 +0000 2018,"RT @AjayKashyap_22: Do tune in tomorrow! 6:30 PM.""Ayushman Bharat is changing the face of healthcare in India.""@gunjakapoor @_manibhusâ€_"
Tue Oct 23 18:40:34 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 18:39:48 +0000 2018,"à_œà_¨ à_†à_°à¥‹à_—à¥çà_¯ à_¯à¥‹à_œà_¨à__ à__à__à_—à¥‚ à__à¥‹à_¨à¥‡ à_•à¥‡ à_èà_• à_®à__à¥€à_¨à¥‡ à_®à¥‡à_‚ à_èà_• à__à__à_– à__à¥‹à_—à¥‹à_‚ à_¨à¥‡ à_‰à_ à__à_¯à__ à__à__à__: à_œà¥‡à_ªà¥€ à_¨à_¡à¥çà_¡à__https://t.co/Gge4hVgHofvia NaMo Aâ€_ https://t.co/ryX0m45EhL"
Tue Oct 23 18:39:20 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 18:39:03 +0000 2018,"RT @DrHarish_Joshi: 1 lakh people benefitted under Ayushman Bharat scheme: JP Nadda https://t.co/bypvpK5TjT via NaMo App https://t.co/yeOIâ€_"
Tue Oct 23 18:37:28 +0000 2018,"RT @DrHarish_Joshi: 1 lakh people benefitted under Ayushman Bharat scheme: JP Nadda https://t.co/bypvpK5TjT via NaMo App https://t.co/yeOIâ€_"
Tue Oct 23 18:35:51 +0000 2018,"RT @RajivPratapRudy: 1 lakh people benefitted under #AyushmanBharat scheme: âÅ_@JPNaddaâÅ© https://t.co/lWfDQDhtgyvia NaMo App https://t.co/Râ€_"
Tue Oct 23 18:31:39 +0000 2018,"à_¯à__à¥€ à__à¥‹ à__à¥ˆ à_…à__à¥çà_›à¥‡ à__à_¿à_¨à_œà_¨ à_†à_°à¥‹à_—à¥çà_¯ à_¯à¥‹à_œà_¨à__ à__à__à_—à¥‚ à__à¥‹à_¨à¥‡ à_•à¥‡ à_èà_• à_®à__à¥€à_¨à¥‡ à_®à¥‡à_‚ à_èà_• à__à__à_– à__à¥‹à_—à¥‹à_‚ à_¨à¥‡ à_‰à_ à__à_¯à__ à__à__à__: à_œà¥‡à_ªà¥€ à_¨à_¡à¥çà_¡à__â€_ https://t.co/mG1KZaPlwB"
Tue Oct 23 18:30:58 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 18:30:49 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 18:30:25 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 18:29:17 +0000 2018,"RT @AskAnshul: Ayushman Bharat helps 23,287 patients receive free medical care worth Rs 38 Crores in 10 daysOfficial data show Average clâ€_"
Tue Oct 23 18:25:42 +0000 2018,"RT @karanbhasin95: My dear friends and colleagues @gunjakapoor ji, @AjayKashyap_22 ji and @_manibhushan ji will be doing a Facebook and Twiâ€_"
Tue Oct 23 18:25:02 +0000 2018,"RT @karanbhasin95: My dear friends and colleagues @gunjakapoor ji, @AjayKashyap_22 ji and @_manibhushan ji will be doing a Facebook and Twiâ€_"
Tue Oct 23 18:20:01 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 18:18:31 +0000 2018,"If done right then this is going to be the best thing a PM can do for the poors _Ÿ‘è_Ÿè»_Ÿ‘è_Ÿè» https://t.co/DfUXAYZ6ySviaâ€_ https://t.co/uNIqsIg9ZN"
Tue Oct 23 18:16:05 +0000 2018,@ssonline2018 @naralokesh she's not listed in ayushman bharat scheme. Only limited people who're already listed inâ€_ https://t.co/yMcdSBGcW5
Tue Oct 23 18:14:34 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 18:14:28 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 18:14:10 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 18:13:06 +0000 2018,"RT @narendramodi_in: From Ayushman Bharat to Mission Indradhanush, NDA government committed to ensuring affordable healthcare for allhttpsâ€_"
Tue Oct 23 18:12:17 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 18:11:42 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 18:10:39 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 18:08:05 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 18:07:58 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 18:07:29 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 18:06:57 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 18:06:12 +0000 2018,"RT @AjayKashyap_22: Do tune in tomorrow! 6:30 PM.""Ayushman Bharat is changing the face of healthcare in India.""@gunjakapoor @_manibhusâ€_"
Tue Oct 23 18:06:01 +0000 2018,RT @ArvindKejriwal: Pl read - why Ayushman Bharat is another PR exercise and will prove another jumla https://t.co/amoXwoBLco
Tue Oct 23 18:05:50 +0000 2018,"RT @UnSubtleDesi: The self proclaimed media watchdogs can't seem to get their facts straight. This time, on Ayushman Bharat https://t.co/Câ€_"
Tue Oct 23 18:05:12 +0000 2018,"RT @narendramodi_in: From Ayushman Bharat to Mission Indradhanush, NDA government committed to ensuring affordable healthcare for allhttpsâ€_"
Tue Oct 23 18:04:40 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 18:04:11 +0000 2018,"RT @rajneeshlive: #AyushmanBharat Ayushman Bharathttps://t.co/dWEtijkDJj"
Tue Oct 23 18:04:10 +0000 2018,"RT @nirwamehta: Must read: Ayushman Bharat, claims made by Newslaundry fact checked by OpIndia   https://t.co/Pan6tZI93B"
Tue Oct 23 18:03:31 +0000 2018,"RT @AAP4Jharkhand: à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à__ à_¯à¥‹à_œà_¨à__ à_•à__ à_®à_•à_¸à__ à_¬à¥€à_®à__ à_•à_‚à_ªà_¨à_¿à_¯à¥‹à_‚ à_•à¥‹ à_«à__à_¯à__à__ à_ªà__à¥Åà_Åà__à__à_¨à__ à__à¥ˆ : à_†à_ª https://t.co/YE9GY5Hiid"
Tue Oct 23 18:03:18 +0000 2018,"RT @attomeybharti: Newslaundry presents half-truths and whole lies to spread misinformation about Ayushman Bharat.@drdineshias, please reaâ€_"
Tue Oct 23 18:01:33 +0000 2018,"RT @narendramodi: Over the last month, I am seeing unparalleled enthusiasm towards PMJAY-Ayushman Bharat. A Karyakarta in Ghazipur askedâ€_"
Tue Oct 23 18:01:24 +0000 2018,"CM Raman Singh hails Ayushman Bharat Yojana, attacks Congress - #Chhattisgarh News: https://t.co/KIS7s7E1hi via @YouTube"
Tue Oct 23 18:00:49 +0000 2018,"RT @AjayKashyap_22: Do tune in tomorrow! 6:30 PM.""Ayushman Bharat is changing the face of healthcare in India.""@gunjakapoor @_manibhusâ€_"
Tue Oct 23 18:00:39 +0000 2018,"RT @karanbhasin95: My dear friends and colleagues @gunjakapoor ji, @AjayKashyap_22 ji and @_manibhushan ji will be doing a Facebook and Twiâ€_"
Tue Oct 23 17:59:51 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:59:48 +0000 2018,"RT @narendramodi_in: From Ayushman Bharat to Mission Indradhanush, NDA government committed to ensuring affordable healthcare for allhttpsâ€_"
Tue Oct 23 17:59:21 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:59:17 +0000 2018,"1 lakh people benefitted under Ayushman Bharat scheme: JP Nadda https://t.co/zchvflhJDUvia NaMo App https://t.co/2t0cVPEQIU"
Tue Oct 23 17:59:02 +0000 2018,"RT @IrfanAhmadBJP11: 1 lakh people benefitted under Ayushman Bharat scheme: JP Nadda https://t.co/yldADIRFEV via NaMo App @narendramodi Jiâ€_"
Tue Oct 23 17:57:45 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:57:15 +0000 2018,"à_œà_¨ à_†à_°à¥‹à_—à¥çà_¯ à_¯à¥‹à_œà_¨à__ à__à__à_—à¥‚ à__à¥‹à_¨à¥‡ à_•à¥‡ à_èà_• à_®à__à¥€à_¨à¥‡ à_®à¥‡à_‚ à_èà_• à__à__à_– à__à¥‹à_—à¥‹à_‚ à_¨à¥‡ à_‰à_ à__à_¯à__ à__à__à__: à_œà¥‡à_ªà¥€ à_¨à_¡à¥çà_¡à__https://t.co/CAQNAOaC13via NaMo Aâ€_ https://t.co/mKm4qjb3oR"
Tue Oct 23 17:57:04 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:55:58 +0000 2018,"RT @narendramodi_in: From Ayushman Bharat to Mission Indradhanush, NDA government committed to ensuring affordable healthcare for allhttpsâ€_"
Tue Oct 23 17:55:56 +0000 2018,"RT @attomeybharti: Newslaundry presents half-truths and whole lies to spread misinformation about Ayushman Bharat.@drdineshias, please reaâ€_"
Tue Oct 23 17:55:06 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:54:54 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:54:46 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:53:56 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:53:42 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:52:38 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:51:26 +0000 2018,"RT @ggiittiikkaa: We have had more than 1 lakh beneficiaries of Ayushman Bharat within a month. Intellectual sipping wine in a 5 star hotâ€_"
Tue Oct 23 17:51:10 +0000 2018,"RT @narendramodi_in: From Ayushman Bharat to Mission Indradhanush, NDA government committed to ensuring affordable healthcare for allhttpsâ€_"
Tue Oct 23 17:49:52 +0000 2018,"RT @narendramodi_in: From Ayushman Bharat to Mission Indradhanush, NDA government committed to ensuring affordable healthcare for allhttpsâ€_"
Tue Oct 23 17:49:42 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:49:26 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:49:24 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:48:16 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:48:12 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:47:12 +0000 2018,"1 lakh people benefitted under Ayushman Bharat scheme: JP Nadda https://t.co/eNjU4jeHFwvia NaMo App https://t.co/GcPhWiHfd1"
Tue Oct 23 17:47:00 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:45:33 +0000 2018,"RT @RajkumaarPandey: à_œà_¨ à_†à_°à¥‹à_—à¥çà_¯ à_¯à¥‹à_œà_¨à__ à__à__à_—à¥‚ à__à¥‹à_¨à¥‡ à_•à¥‡ à_èà_• à_®à__à¥€à_¨à¥‡ à_®à¥‡à_‚ à_èà_• à__à__à_– à__à¥‹à_—à¥‹à_‚ à_¨à¥‡ à_‰à_ à__à_¯à__ à__à__à__: à_œà¥‡à_ªà¥€ à_¨à_¡à¥çà_¡à__https://t.co/LX3p3K6nLq https://t.co/kâ€_"
Tue Oct 23 17:44:51 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:44:45 +0000 2018,CSC Singrauli Team Organize a Ayushman bharat &amp; IAP workshop at Asha Institute Waidhan https://t.co/3Jwn6vBsCQ
Tue Oct 23 17:44:18 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:42:49 +0000 2018,"RT @AjayKashyap_22: Do tune in tomorrow! 6:30 PM.""Ayushman Bharat is changing the face of healthcare in India.""@gunjakapoor @_manibhusâ€_"
Tue Oct 23 17:42:49 +0000 2018,"RT @karanbhasin95: My dear friends and colleagues @gunjakapoor ji, @AjayKashyap_22 ji and @_manibhushan ji will be doing a Facebook and Twiâ€_"
Tue Oct 23 17:41:53 +0000 2018,"à_œà_¨ à_†à_°à¥‹à_—à¥çà_¯ à_¯à¥‹à_œà_¨à__ à__à__à_—à¥‚ à__à¥‹à_¨à¥‡ à_•à¥‡ à_èà_• à_®à__à¥€à_¨à¥‡ à_®à¥‡à_‚ à_èà_• à__à__à_– à__à¥‹à_—à¥‹à_‚ à_¨à¥‡ à_‰à_ à__à_¯à__ à__à__à__: à_œà¥‡à_ªà¥€ à_¨à_¡à¥çà_¡à__https://t.co/LX3p3K6nLq https://t.co/kBLKG3ktPO"
Tue Oct 23 17:41:11 +0000 2018,"RT @AjayKashyap_22: Do tune in tomorrow! 6:30 PM.""Ayushman Bharat is changing the face of healthcare in India.""@gunjakapoor @_manibhusâ€_"
Tue Oct 23 17:40:25 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:39:59 +0000 2018,"RT @narendramodi_in: From Ayushman Bharat to Mission Indradhanush, NDA government committed to ensuring affordable healthcare for allhttpsâ€_"
Tue Oct 23 17:39:32 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:37:56 +0000 2018,RT @porinju: Ayushman Bharat (PMJAY) is a wonderful initiative by India. A gamechanger for millions of families whose finances go for a tosâ€_
Tue Oct 23 17:37:37 +0000 2018,"RT @narendramodi_in: From Ayushman Bharat to Mission Indradhanush, NDA government committed to ensuring affordable healthcare for allhttpsâ€_"
Tue Oct 23 17:37:19 +0000 2018,"RT @karanbhasin95: My dear friends and colleagues @gunjakapoor ji, @AjayKashyap_22 ji and @_manibhushan ji will be doing a Facebook and Twiâ€_"
Tue Oct 23 17:37:00 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:36:41 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:36:08 +0000 2018,"Do tune in tomorrow! 6:30 PM.""Ayushman Bharat is changing the face of healthcare in India.""@gunjakapoorâ€_ https://t.co/pz41gOy3bL"
Tue Oct 23 17:35:40 +0000 2018,"RT @narendramodi_in: From Ayushman Bharat to Mission Indradhanush, NDA government committed to ensuring affordable healthcare for allhttpsâ€_"
Tue Oct 23 17:35:35 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:35:22 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:34:45 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:33:59 +0000 2018,"RT @karanbhasin95: My dear friends and colleagues @gunjakapoor ji, @AjayKashyap_22 ji and @_manibhushan ji will be doing a Facebook and Twiâ€_"
Tue Oct 23 17:33:06 +0000 2018,"RT @karanbhasin95: My dear friends and colleagues @gunjakapoor ji, @AjayKashyap_22 ji and @_manibhushan ji will be doing a Facebook and Twiâ€_"
Tue Oct 23 17:32:26 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:31:17 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:31:13 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:28:10 +0000 2018,"RT @narendramodi_in: From Ayushman Bharat to Mission Indradhanush, NDA government committed to ensuring affordable healthcare for allhttpsâ€_"
Tue Oct 23 17:26:50 +0000 2018,"RT @ggiittiikkaa: We have had more than 1 lakh beneficiaries of Ayushman Bharat within a month. Intellectual sipping wine in a 5 star hotâ€_"
Tue Oct 23 17:25:49 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:25:30 +0000 2018,"#à_…à__à¥çà_›à¥‡_à__à_¿à_¨à_œà_¨ à_†à_°à¥‹à_—à¥çà_¯ à_¯à¥‹à_œà_¨à__ à__à__à_—à¥‚ à__à¥‹à_¨à¥‡ à_•à¥‡ à_èà_• à_®à__à¥€à_¨à¥‡ à_®à¥‡à_‚ à_èà_• à__à__à_– à__à¥‹à_—à¥‹à_‚ à_¨à¥‡ à_‰à_ à__à_¯à__ à__à__à__: à_œà¥‡à_ªà¥€ à_¨à_¡à¥çà_¡à__https://t.co/u3qmsCKve8â€_ https://t.co/N68JM31SuI"
Tue Oct 23 17:25:14 +0000 2018,"RT @narendramodi_in: From Ayushman Bharat to Mission Indradhanush, NDA government committed to ensuring affordable healthcare for allhttpsâ€_"
Tue Oct 23 17:24:51 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:24:35 +0000 2018,"RT @narendramodi_in: From Ayushman Bharat to Mission Indradhanush, NDA government committed to ensuring affordable healthcare for allhttpsâ€_"
Tue Oct 23 17:23:18 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:22:48 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:22:38 +0000 2018,"#AyushmanBharat Ayushman Bharathttps://t.co/if4CGvxZhsvia NaMo App"
Tue Oct 23 17:22:27 +0000 2018,@CMOHaryana sir atal seva Kendra sanchalko b is ayushman Bharat list m shamil Kiya Jaye.
Tue Oct 23 17:22:14 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:21:39 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:21:23 +0000 2018,"RT @narendramodi_in: From Ayushman Bharat to Mission Indradhanush, NDA government committed to ensuring affordable healthcare for allhttpsâ€_"
Tue Oct 23 17:20:42 +0000 2018,"RT @karanbhasin95: My dear friends and colleagues @gunjakapoor ji, @AjayKashyap_22 ji and @_manibhushan ji will be doing a Facebook and Twiâ€_"
Tue Oct 23 17:20:04 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:19:30 +0000 2018,"RT @karanbhasin95: My dear friends and colleagues @gunjakapoor ji, @AjayKashyap_22 ji and @_manibhushan ji will be doing a Facebook and Twiâ€_"
Tue Oct 23 17:19:13 +0000 2018,"RT @karanbhasin95: My dear friends and colleagues @gunjakapoor ji, @AjayKashyap_22 ji and @_manibhushan ji will be doing a Facebook and Twiâ€_"
Tue Oct 23 17:17:58 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:17:22 +0000 2018,"RT @karanbhasin95: My dear friends and colleagues @gunjakapoor ji, @AjayKashyap_22 ji and @_manibhushan ji will be doing a Facebook and Twiâ€_"
Tue Oct 23 17:16:47 +0000 2018,"RT @narendramodi_in: From Ayushman Bharat to Mission Indradhanush, NDA government committed to ensuring affordable healthcare for allhttpsâ€_"
Tue Oct 23 17:16:44 +0000 2018,"RT @karanbhasin95: My dear friends and colleagues @gunjakapoor ji, @AjayKashyap_22 ji and @_manibhushan ji will be doing a Facebook and Twiâ€_"
Tue Oct 23 17:16:20 +0000 2018,"RT @narendramodi_in: From Ayushman Bharat to Mission Indradhanush, NDA government committed to ensuring affordable healthcare for allhttpsâ€_"
Tue Oct 23 17:15:43 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:15:07 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:14:42 +0000 2018,à_†à_—à_°à__: à_†à_¯à¥Åà_·à¥çà_®à__à_¨ à__à__à_°à__ à_¯à¥‹à_œà_¨à__ à_•à¥‡ à__à__à__ à__à__à__à__à_°à¥çà_¥à_¿à_¯à¥‹à_‚ à_•à¥‹ à_•à_¿à_è à_—à_è à_•à__à_°à¥çà_¡ à_µà_¿à__à_°à_¿à__ https://t.co/g80G0zzZw7
Tue Oct 23 17:14:08 +0000 2018,"1 lakh people benefitted under Ayushman Bharat scheme: JP Nadda https://t.co/3Gmqf1UyFRvia NaMo App https://t.co/yBMvalgnrl"
Tue Oct 23 17:13:42 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:13:37 +0000 2018,"RT @karanbhasin95: My dear friends and colleagues @gunjakapoor ji, @AjayKashyap_22 ji and @_manibhushan ji will be doing a Facebook and Twiâ€_"
Tue Oct 23 17:13:35 +0000 2018,"RT @narendramodi_in: From Ayushman Bharat to Mission Indradhanush, NDA government committed to ensuring affordable healthcare for allhttpsâ€_"
Tue Oct 23 17:13:16 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:12:04 +0000 2018,"RT @karanbhasin95: My dear friends and colleagues @gunjakapoor ji, @AjayKashyap_22 ji and @_manibhushan ji will be doing a Facebook and Twiâ€_"
Tue Oct 23 17:12:04 +0000 2018,"RT @karanbhasin95: My dear friends and colleagues @gunjakapoor ji, @AjayKashyap_22 ji and @_manibhushan ji will be doing a Facebook and Twiâ€_"
Tue Oct 23 17:11:41 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:11:39 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:11:06 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:10:28 +0000 2018,RT @muglikar_: Have you seen any liberandu comment on lacs of ppl benefitting from Ayushman Bharat scheme. No? Wait for some tragedy to hapâ€_
Tue Oct 23 17:10:25 +0000 2018,"RT @karanbhasin95: My dear friends and colleagues @gunjakapoor ji, @AjayKashyap_22 ji and @_manibhushan ji will be doing a Facebook and Twiâ€_"
