created_at,text
Sat Sep 01 15:41:53 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:41:36 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:40:21 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:40:05 +0000 2018,"A claim of Rs 9,000 was paid to the hospital by Ayushman Bharat, Haryana, according to Dr Dinesh Arora, deputy CEO… https://t.co/lRGJg000R7"
Sat Sep 01 15:40:05 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:39:49 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:39:46 +0000 2018,First claim was raised under Ayushman Bharat today when a baby girl was born through caesarean section at Kalpana C… https://t.co/KpJfomcdQM
Sat Sep 01 15:39:36 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:39:15 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:39:02 +0000 2018,"Dubbed as 'Modicare', the world's biggest public health insurance scheme Ayushman Bharat has taken birth today in a… https://t.co/pfVnhMMBDD"
Sat Sep 01 15:38:30 +0000 2018,@narendramodi's Ayushman Bharat is born through caesarean section - The Economic Times https://t.co/XfUBM23cxF
Sat Sep 01 15:37:51 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:35:47 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:35:34 +0000 2018,"RT @narendramodi: During the 28th PRAGATI Session today, reviewed aspects relating to the tax system. Also reviewed key infrastructure proj…"
Sat Sep 01 15:35:34 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:35:33 +0000 2018,RT @AyushmanNHA: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:35:24 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:34:43 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:34:42 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:34:04 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:33:26 +0000 2018,RT @AyushmanNHA: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:33:10 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:32:59 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:32:34 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:31:50 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:31:19 +0000 2018,RT @AyushmanNHA: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:30:53 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:30:37 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:30:04 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:29:55 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:29:40 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:29:16 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:28:57 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:28:35 +0000 2018,"RT @VandanaSsingh: Is 'Ayushman Bharat' right answer of our poor public healthcare system?

Are insurance companies behind the costly healt…"
Sat Sep 01 15:27:49 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:27:14 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:26:27 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:25:26 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:25:16 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:24:40 +0000 2018,RT @AyushmanNHA: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:23:52 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:23:34 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:23:04 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:22:29 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:22:14 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:21:07 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:19:50 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:19:16 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:18:37 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:18:33 +0000 2018,"RT @narendramodi: During the 28th PRAGATI Session today, reviewed aspects relating to the tax system. Also reviewed key infrastructure proj…"
Sat Sep 01 15:18:31 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:16:15 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:16:09 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:15:08 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:15:03 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:14:33 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:13:51 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:13:47 +0000 2018,"Modi's Ayushman Bharat is born through caesarean section
https://t.co/Nektb4RBdS"
Sat Sep 01 15:13:41 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:12:05 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:12:00 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:11:58 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:11:18 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:10:47 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:10:44 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:10:16 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:10:09 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:09:31 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:07:59 +0000 2018,"RT @AjoyChatterjee: #ModiCare is born with first caesarian delivery claim! Way to go #AyushmanBharat. Ayushman Bhava.  
https://t.co/gxxhxn…"
Sat Sep 01 15:07:31 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:07:26 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:06:17 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:05:30 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 15:05:25 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:04:26 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:03:32 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:03:15 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:02:55 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:02:38 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:02:21 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 15:01:03 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:59:36 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:59:33 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:59:14 +0000 2018,"#ModiCare is born with first caesarian delivery claim! Way to go #AyushmanBharat. Ayushman Bhava.  
https://t.co/gxxhxnLUDO"
Sat Sep 01 14:59:06 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:58:49 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:58:25 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:57:41 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:57:35 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:57:18 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:56:44 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:56:04 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:55:39 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:52:44 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:51:45 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:51:05 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:50:09 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:50:05 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:48:35 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:47:18 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:46:50 +0000 2018,RT @AyushmanNHA: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:46:42 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:46:25 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:45:10 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:44:40 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:44:25 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:43:12 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:42:45 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:42:22 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:42:20 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:41:17 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:40:59 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:39:51 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:38:57 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:38:26 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:38:18 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:37:39 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:37:26 +0000 2018,RT @Sootradhar: @drdineshias @AyushmanNHA @cmohry @MoHFW_INDIA @NITIAayog @ibhushan @JPNadda @amitabhk87 Fantastic this is an auspicious be…
Sat Sep 01 14:37:12 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:36:40 +0000 2018,"@swamisaranamm We had a ""Bullet train , smart city "" modi to "" MSP , Ayushman bharat , toilets , Free LPG Gas to po… https://t.co/6zPtLwOAha"
Sat Sep 01 14:36:33 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:35:39 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:35:37 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:35:26 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:34:57 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:34:47 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:34:46 +0000 2018,"RT @BharatHaryana: Baby Karishma of Karnal, Haryana arrives as the first claim beneficiary of Ayushman Bharat Scheme. Congrats to the proud…"
Sat Sep 01 14:34:03 +0000 2018,RT @AyushmanNHA: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:33:42 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:32:58 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:32:25 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:31:38 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:31:24 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:31:01 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:31:00 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:30:31 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:29:39 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:29:24 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:29:09 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:28:51 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:28:20 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:27:59 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:27:40 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:27:14 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:27:02 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:27:01 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:26:58 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:26:57 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:26:26 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:26:16 +0000 2018,RT @AyushmanNHA: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:25:57 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:25:54 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:25:52 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:25:11 +0000 2018,"RT @narendramodi: During the 28th PRAGATI Session today, reviewed aspects relating to the tax system. Also reviewed key infrastructure proj…"
Sat Sep 01 14:25:05 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:24:17 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:23:49 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:23:17 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:22:57 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:22:52 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:22:50 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:21:53 +0000 2018,RT @drdineshias: First claim raised under #AyushmanBharat. A baby girl is born through caesarean section at Kalpana Chawla Hospital in Hary…
Sat Sep 01 14:21:49 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
Sat Sep 01 14:21:03 +0000 2018,RT @centerofright: First claim made on #AyushmanBharat - Great start to #ModiCare ⁦@narendramodi⁩ - Fittingly - it was on birth of a Girl C…
