Mon Oct 01 23:49:48 +0000 2018,RT @JPNadda: आयुष्मान भारत योजना के तहत इलाहाबाद जिले में पहला ऑपरेशन रविवार को किया गया। अकबपुर सल्लाहपुर निवासी वहीद अहमद सिलाई का काम कर…
Wed Oct 03 23:42:10 +0000 2018,"RT @HTPunjab: Punjab cabinet okays Ayushman Bharat scheme, extends it to 42 lakh families
https://t.co/7GrG1nwhk6 https://t.co/mjUCFwJEpC"
Wed Oct 03 23:04:10 +0000 2018,"RT @ThePrintIndia: Ayushman Bharat and price control will not solve India's healthcare problem

Health economist, Amir Ullah Khan writes: h…"
Wed Oct 03 22:55:23 +0000 2018,"RT @Engihumor: 10 days into launch, Ayushman Bharat caters to 23,387 claims worth Rs 38 crore.

Claims will go higher in coming days when o…"
Wed Oct 03 22:49:11 +0000 2018,₹ 100 me aate hue Majdoor https://t.co/YP17cPzYIM
Wed Oct 03 22:47:07 +0000 2018,"आयुष्मान भारत योजना में गड़बड़ी का खुलासा, सूची में यूपी के मंत्री का परिवार भी शामिल https://t.co/4DmejmdQCz"
Wed Oct 03 22:38:15 +0000 2018,"RT @aajtak: कानपुर में प्रधानमंत्री आयुष्मान योजना की लिस्ट में भारी गड़बड़ी का मामला सामने आया है
  https://t.co/hTCcwO0FGn"
Wed Oct 03 22:23:58 +0000 2018,"RT @Amitjanhit: मोदी जी की योजनाओं में लूट की तैयारी पहले होती है, और योजना बाद में लागू होती है।

👉आयुष्मान भारत योजना में गड़बड़ी का खुला…"
Wed Oct 03 22:16:02 +0000 2018,"RT @Engihumor: 10 days into launch, Ayushman Bharat caters to 23,387 claims worth Rs 38 crore.

Claims will go higher in coming days when o…"
Wed Oct 03 22:15:42 +0000 2018,RT @Parekh_Parekh88: See how this old man waiting for Hospital to give bed to his wife @narendramodi @RajeVasundhara in Rajasthan this what…
Wed Oct 03 22:05:34 +0000 2018,"RT @RahulGandhi: देश का चौकीदार ‘खुल जा सिमसिम’ कब कहता है? 

अनिल अम्बानी को राफेल घोटाले में 1,30,000 Cr.

50 करोड़ भारतीयों को Ayushman…"
Wed Oct 03 21:54:03 +0000 2018,See how this old man waiting for Hospital to give bed to his wife @narendramodi @RajeVasundhara in Rajasthan this w… https://t.co/K2pPv4fVJR
Wed Oct 03 21:43:24 +0000 2018,"@ibhushan Indu Ji,   @narendramodi Ji's, flagship healthcare programme Ayushman Bharat will soon go bankrupt. https://t.co/Io6zpxX8oZ"
Wed Oct 03 21:31:06 +0000 2018,"RT @yes_im_sarfaraz: अनिल अंबानी को 1.3 लाख करोड़, पर आयुष्मान भारत के लिए 2 हजार करोड़ का झुनझुना, वाह मोदीजी वाह: राहुल गांधी - NDTV http…"
Wed Oct 03 21:23:37 +0000 2018,@AyushmanNHA @ibhushan @narendramodi @PMOIndia @NITIAayog @MoHFW_INDIA @drdineshias @JPNadda @AnupriyaSPatel… https://t.co/M1pJcNhZI9
Wed Oct 03 21:19:56 +0000 2018,"RT @SanadeShivanand: आयुष्मान योजना लिस्ट में 'गड़बड़झाला', UP के मंत्री-विधायक शामिल https://t.co/PJSf1kptix via @aajtak"
Wed Oct 03 21:12:56 +0000 2018,Ayushman Bharat: An IV drip for healthcare in India.. https://t.co/BZu6Fizf99
Wed Oct 03 21:11:32 +0000 2018,"Ayushman Bharat: 23,287 claims worth ₹38 crore approved in first ten days https://t.co/KKDVejBI0K"
Wed Oct 03 21:10:52 +0000 2018,"RT @iSKatiyar: 10 days into launch, Ayushman Bharat caters to 23,387 claims worth Rs 38 crore, Great going @JPNadda ji &amp; @narendramodi ji 👍…"
Wed Oct 03 21:05:34 +0000 2018,"आयुष्मान योजना लिस्ट में 'गड़बड़झाला', UP के मंत्री-विधायक शामिल https://t.co/PJSf1kptix via @aajtak"
Wed Oct 03 21:03:03 +0000 2018,अभी अभी योजना की घोषणा हुई ही थी की पोल भी खुलने लगी.... https://t.co/443RShOrLL
Wed Oct 03 21:01:12 +0000 2018,"@madhukishwar @ibhushan Indu Ji,   @narendramodi Ji's, flagship healthcare programme Ayushman Bharat will soon go bankrupt. Take some steps."
Wed Oct 03 20:57:40 +0000 2018,"@a_y_u_s_h_kumar https://t.co/9rLBcAcUjV

Ye mila aam janta ko. Aapko dikha?"
Wed Oct 03 20:55:36 +0000 2018,"RT @aajtak: कानपुर में प्रधानमंत्री आयुष्मान योजना की लिस्ट में भारी गड़बड़ी का मामला सामने आया है
  https://t.co/hTCcwO0FGn"
Wed Oct 03 20:53:05 +0000 2018,"RT @aajtak: कानपुर में प्रधानमंत्री आयुष्मान योजना की लिस्ट में भारी गड़बड़ी का मामला सामने आया है
  https://t.co/hTCcwO0FGn"
Wed Oct 03 20:51:51 +0000 2018,"RT @AnantBhan: This is something
Names of DG health, doctors, professors etc found in eligibility list for Ayushman Bharat beneficiaries ca…"
Wed Oct 03 20:40:39 +0000 2018,"RT @aajtak: कानपुर में प्रधानमंत्री आयुष्मान योजना की लिस्ट में भारी गड़बड़ी का मामला सामने आया है
  https://t.co/hTCcwO0FGn"
Wed Oct 03 20:35:06 +0000 2018,"RT @aajtak: कानपुर में प्रधानमंत्री आयुष्मान योजना की लिस्ट में भारी गड़बड़ी का मामला सामने आया है
  https://t.co/hTCcwO0FGn"
Wed Oct 03 20:31:15 +0000 2018,"RT @iSKatiyar: 10 days into launch, Ayushman Bharat caters to 23,387 claims worth Rs 38 crore, Great going @JPNadda ji &amp; @narendramodi ji 👍…"
Wed Oct 03 20:29:29 +0000 2018,"RT @Engihumor: 10 days into launch, Ayushman Bharat caters to 23,387 claims worth Rs 38 crore.

Claims will go higher in coming days when o…"
Wed Oct 03 20:22:49 +0000 2018,"RT @ThePrintIndia: Ayushman Bharat and price control will not solve India's healthcare problem

Health economist, Amir Ullah Khan writes: h…"
Wed Oct 03 20:14:03 +0000 2018,"RT @Amitjanhit: मोदी जी की योजनाओं में लूट की तैयारी पहले होती है, और योजना बाद में लागू होती है।

👉आयुष्मान भारत योजना में गड़बड़ी का खुला…"
Wed Oct 03 20:12:41 +0000 2018,RT @PrinceAAP: अभी गाँव बसा नहीं और मोदी जी के लुटेरे मंत्री पहले आ गए। भाजपाइयों से बचेगी तब तो जनता तक पहुँचेगी आयुष्मान योजना। @Satishma…
Wed Oct 03 20:12:06 +0000 2018,"RT @Amitjanhit: मोदी जी की योजनाओं में लूट की तैयारी पहले होती है, और योजना बाद में लागू होती है।

👉आयुष्मान भारत योजना में गड़बड़ी का खुला…"
Wed Oct 03 20:02:33 +0000 2018,"RT @Amitjanhit: मोदी जी की योजनाओं में लूट की तैयारी पहले होती है, और योजना बाद में लागू होती है।

👉आयुष्मान भारत योजना में गड़बड़ी का खुला…"
Wed Oct 03 20:01:38 +0000 2018,RT @VikasReports: My colleague @AnujReports has been relentlessly writing about the funding shortage for the roll out of PM-JAY in several…
Wed Oct 03 19:59:24 +0000 2018,"RT @aajtak: कानपुर में प्रधानमंत्री आयुष्मान योजना की लिस्ट में भारी गड़बड़ी का मामला सामने आया है
  https://t.co/hTCcwO0FGn"
Wed Oct 03 19:55:50 +0000 2018,"RT @yes_im_sarfaraz: अनिल अंबानी को 1.3 लाख करोड़, पर आयुष्मान भारत के लिए 2 हजार करोड़ का झुनझुना, वाह मोदीजी वाह: राहुल गांधी - NDTV http…"
Wed Oct 03 19:45:00 +0000 2018,"RT @RahulGandhi: देश का चौकीदार ‘खुल जा सिमसिम’ कब कहता है? 

अनिल अम्बानी को राफेल घोटाले में 1,30,000 Cr.

50 करोड़ भारतीयों को Ayushman…"
Wed Oct 03 19:42:55 +0000 2018,"RT @AnilThakur_: आयुष्मान भारत योजना में गड़बड़ी का खुलासा, सूची में यूपी के मंत्री का परिवार भी शामिल - NDTV https://t.co/4M8mdHhdqV
#NoEv…"
Wed Oct 03 19:41:40 +0000 2018,"RT @Gk96Kumar: https://t.co/aA6ClsIQaT

Check Your Name in Ayushman Bharat Yojana Beneficiary List 2018 - Check Now 

#PMJAY 
#AyushmanBhar…"
Wed Oct 03 19:41:10 +0000 2018,"https://t.co/aA6ClsIQaT

Check Your Name in Ayushman Bharat Yojana Beneficiary List 2018 - Check Now 

#PMJAY… https://t.co/oAeq0CqlTX"
Wed Oct 03 19:40:29 +0000 2018,"RT @pnaishedh: आयुष्मान भारत योजना में गड़बड़ी का खुलासा, सूची में यूपी के मंत्री का परिवार भी शामिल - NDTV https://t.co/cWNODMLzHt"
Wed Oct 03 19:37:48 +0000 2018,RT @PrinceAAP: अभी गाँव बसा नहीं और मोदी जी के लुटेरे मंत्री पहले आ गए। भाजपाइयों से बचेगी तब तो जनता तक पहुँचेगी आयुष्मान योजना। @Satishma…
Wed Oct 03 19:36:48 +0000 2018,"If Ayushman Bharat Medicare Health Yojana  – Pradhan Mantri Jan Arogya Abhiyaan will succeed  at least 50% 
This wi… https://t.co/GYmtgn0XU2"
Wed Oct 03 19:35:35 +0000 2018,"RT @Amitjanhit: मोदी जी की योजनाओं में लूट की तैयारी पहले होती है, और योजना बाद में लागू होती है।

👉आयुष्मान भारत योजना में गड़बड़ी का खुला…"
Wed Oct 03 19:32:45 +0000 2018,RT @PrinceAAP: अभी गाँव बसा नहीं और मोदी जी के लुटेरे मंत्री पहले आ गए। भाजपाइयों से बचेगी तब तो जनता तक पहुँचेगी आयुष्मान योजना। @Satishma…
Wed Oct 03 19:32:22 +0000 2018,RT @NewsroomPostCom: Well Known cricketer and a cancer survivor Yuvraj Singh took to Instagram to congratulate PM Modi about the launch of…
Wed Oct 03 19:31:52 +0000 2018,RT @PrinceAAP: अभी गाँव बसा नहीं और मोदी जी के लुटेरे मंत्री पहले आ गए। भाजपाइयों से बचेगी तब तो जनता तक पहुँचेगी आयुष्मान योजना। @Satishma…
Wed Oct 03 19:31:21 +0000 2018,"RT @pnaishedh: आयुष्मान भारत योजना में गड़बड़ी का खुलासा, सूची में यूपी के मंत्री का परिवार भी शामिल - NDTV https://t.co/cWNODMLzHt"
Wed Oct 03 19:29:10 +0000 2018,"RT @ThePrintIndia: Ayushman Bharat and price control will not solve India's healthcare problem

Health economist, Amir Ullah Khan writes: h…"
Wed Oct 03 19:26:09 +0000 2018,"RT @aajtak: कानपुर में प्रधानमंत्री आयुष्मान योजना की लिस्ट में भारी गड़बड़ी का मामला सामने आया है
  https://t.co/hTCcwO0FGn"
Wed Oct 03 19:25:16 +0000 2018,RT @PrinceAAP: अभी गाँव बसा नहीं और मोदी जी के लुटेरे मंत्री पहले आ गए। भाजपाइयों से बचेगी तब तो जनता तक पहुँचेगी आयुष्मान योजना। @Satishma…
Wed Oct 03 19:24:20 +0000 2018,"RT @AshishMerkhed: स्वच्छ भारत सिर्फ़ मोदी जी का काम नहीं इसमें हर भारतीय नागरिक का सहभाग होना ज़रूरी है. 

#AyushmanBharat 
https://t.co/7…"
Wed Oct 03 19:23:59 +0000 2018,"RT @Mundra08: https://t.co/uRDdFWKWJH 
More than 23,000 patients have benefited in first 10 days under #AyushmanBharat.
A total of 23,287 #…"
Wed Oct 03 19:23:35 +0000 2018,RT @PrinceAAP: अभी गाँव बसा नहीं और मोदी जी के लुटेरे मंत्री पहले आ गए। भाजपाइयों से बचेगी तब तो जनता तक पहुँचेगी आयुष्मान योजना। @Satishma…
Wed Oct 03 19:22:41 +0000 2018,"RT @aajtak: कानपुर में प्रधानमंत्री आयुष्मान योजना की लिस्ट में भारी गड़बड़ी का मामला सामने आया है
  https://t.co/hTCcwO0FGn"
Wed Oct 03 19:22:08 +0000 2018,RT @PrinceAAP: अभी गाँव बसा नहीं और मोदी जी के लुटेरे मंत्री पहले आ गए। भाजपाइयों से बचेगी तब तो जनता तक पहुँचेगी आयुष्मान योजना। @Satishma…
Wed Oct 03 19:22:02 +0000 2018,"RT @kalikaprasad5: आयुष्मान भारत योजना के शुरू होते ही सामने आई बड़ी गड़बड़ी, लाभार्थियों में योगी के मंत्री के पूरे परिवार का नाम आय सामने…"
Wed Oct 03 19:21:42 +0000 2018,RT @PrinceAAP: अभी गाँव बसा नहीं और मोदी जी के लुटेरे मंत्री पहले आ गए। भाजपाइयों से बचेगी तब तो जनता तक पहुँचेगी आयुष्मान योजना। @Satishma…
Wed Oct 03 19:21:34 +0000 2018,"Kudos to PM Modi for the country’s most-ambitious health care programme, Ayushman bharat which has catered to more… https://t.co/yevlJA7JdI"
Wed Oct 03 19:21:30 +0000 2018,RT @LoksattaLive: ‘आयुष्मान भारत योजने’च्या लाभार्थींच्या यादीत भाजपा मंत्र्याचे नाव https://t.co/kGTWSKtnM4
Wed Oct 03 19:20:47 +0000 2018,RT @LoksattaLive: ‘आयुष्मान भारत योजने’च्या लाभार्थींच्या यादीत भाजपा मंत्र्याचे नाव https://t.co/kGTWSKtnM4
Wed Oct 03 19:19:18 +0000 2018,"RT @iSKatiyar: 10 days into launch, Ayushman Bharat caters to 23,387 claims worth Rs 38 crore, Great going @JPNadda ji &amp; @narendramodi ji 👍…"
Wed Oct 03 19:17:50 +0000 2018,6. Ayushman Bharat will provide cashless &amp; paperless access to services for the beneficiaries at the point of servi… https://t.co/jac7VUrQkx
Wed Oct 03 19:17:41 +0000 2018,RT @PrinceAAP: अभी गाँव बसा नहीं और मोदी जी के लुटेरे मंत्री पहले आ गए। भाजपाइयों से बचेगी तब तो जनता तक पहुँचेगी आयुष्मान योजना। @Satishma…
Wed Oct 03 19:16:59 +0000 2018,RT @PrinceAAP: अभी गाँव बसा नहीं और मोदी जी के लुटेरे मंत्री पहले आ गए। भाजपाइयों से बचेगी तब तो जनता तक पहुँचेगी आयुष्मान योजना। @Satishma…
Wed Oct 03 19:15:38 +0000 2018,अभी गाँव बसा नहीं और मोदी जी के लुटेरे मंत्री पहले आ गए। भाजपाइयों से बचेगी तब तो जनता तक पहुँचेगी आयुष्मान योजना।… https://t.co/jOcUFBdkUA
Wed Oct 03 19:13:03 +0000 2018,"RT @Mundra08: https://t.co/uRDdFWKWJH 
More than 23,000 patients have benefited in first 10 days under #AyushmanBharat.
A total of 23,287 #…"
Wed Oct 03 19:11:56 +0000 2018,RT @AnchaliaGaurav: @TamalDas_IND @polysmind 2000 Crore 50 Cr Ayushman Bharat @40 Each
Wed Oct 03 19:10:07 +0000 2018,RT @Surbhat: Excellent discussion at #CII east event to discuss impact of Digital. Spoke on how government can benefit from digital initiat…
Wed Oct 03 19:09:48 +0000 2018,@TamalDas_IND @polysmind 2000 Crore 50 Cr Ayushman Bharat @40 Each
Wed Oct 03 19:08:23 +0000 2018,"RT @Amitjanhit: मोदी जी की योजनाओं में लूट की तैयारी पहले होती है, और योजना बाद में लागू होती है।

👉आयुष्मान भारत योजना में गड़बड़ी का खुला…"
Wed Oct 03 19:08:16 +0000 2018,"RT @Mundra08: https://t.co/uRDdFWKWJH 
More than 23,000 patients have benefited in first 10 days under #AyushmanBharat.
A total of 23,287 #…"
Wed Oct 03 19:05:02 +0000 2018,"मोदी जी की योजनाओं में लूट की तैयारी पहले होती है, और योजना बाद में लागू होती है।

👉आयुष्मान भारत योजना में गड़बड़ी… https://t.co/Ptfy8rdX1y"
Wed Oct 03 19:03:08 +0000 2018,"RT @yes_im_sarfaraz: अनिल अंबानी को 1.3 लाख करोड़, पर आयुष्मान भारत के लिए 2 हजार करोड़ का झुनझुना, वाह मोदीजी वाह: राहुल गांधी - NDTV http…"
Wed Oct 03 18:57:03 +0000 2018,"RT @iSKatiyar: 10 days into launch, Ayushman Bharat caters to 23,387 claims worth Rs 38 crore, Great going @JPNadda ji &amp; @narendramodi ji 👍…"
Wed Oct 03 18:55:07 +0000 2018,"RT @ThePrintIndia: Ayushman Bharat and price control will not solve India's healthcare problem

Health economist, Amir Ullah Khan writes: h…"
Wed Oct 03 18:55:02 +0000 2018,"The Modicare debate. Price controls and inadequate supply of doctors. We need better health systems 

https://t.co/sHsNHpaePZ"
Wed Oct 03 18:49:46 +0000 2018,"RT @Mundra08: https://t.co/uRDdFWKWJH 
More than 23,000 patients have benefited in first 10 days under #AyushmanBharat.
A total of 23,287 #…"
Wed Oct 03 18:46:48 +0000 2018,"RT @Mundra08: https://t.co/uRDdFWKWJH 
More than 23,000 patients have benefited in first 10 days under #AyushmanBharat.
A total of 23,287 #…"
Wed Oct 03 18:45:48 +0000 2018,"RT @aajtak: कानपुर में प्रधानमंत्री आयुष्मान योजना की लिस्ट में भारी गड़बड़ी का मामला सामने आया है
  https://t.co/hTCcwO0FGn"
Wed Oct 03 18:42:59 +0000 2018,"In just 10 days, Ayushman Bharat has set following new Records-
Claims submitted - 23299
Claims Approved - 23287
To… https://t.co/pX3F8wTi1G"
Wed Oct 03 18:42:36 +0000 2018,उत्तर प्रदेश: ‘आयुष्मान भारत योजना’ के लाभार्थियों में मंत्री का नाम https://t.co/b34fejd7dz via @NavbharatTimes
Wed Oct 03 18:40:31 +0000 2018,"RT @Mundra08: https://t.co/uRDdFWKWJH 
More than 23,000 patients have benefited in first 10 days under #AyushmanBharat.
A total of 23,287 #…"
Wed Oct 03 18:40:28 +0000 2018,"RT @mangu4bjp: Signature camping for AyushMan Bharat at Balasore Nagar.
ଆୟୁଷ୍ମାନ ଭାରତ ଯୋଜନାକୁ ଓଡ଼ିଶାରେ ଲାଗୁ କରିବା ଦାବିରେ ବିଜେପି ବାଲେଶ୍ଵର ସଦ…"
Wed Oct 03 18:39:54 +0000 2018,"RT @newswingnews: NEWS WING IMPACT : आयुष्मान कार्डधारी से पैसे मांगने के मामले में रिम्स निदेशक बोले- हमसे गलती हुई, आयुष्मान भारत की सही…"
Wed Oct 03 18:36:54 +0000 2018,"RT @Mundra08: https://t.co/uRDdFWKWJH 
More than 23,000 patients have benefited in first 10 days under #AyushmanBharat.
A total of 23,287 #…"
Wed Oct 03 18:36:11 +0000 2018,RT @veeglifestyle: India is launching the world's biggest experiment in universal healthcare. It's been dubbed 'Modicare' (via @Pocket) htt…
Wed Oct 03 18:35:07 +0000 2018,‘आयुष्मान भारत योजने’च्या लाभार्थींच्या यादीत भाजपा मंत्र्याचे नाव https://t.co/kGTWSKtnM4
Wed Oct 03 18:34:40 +0000 2018,RT @VikasReports: My colleague @AnujReports has been relentlessly writing about the funding shortage for the roll out of PM-JAY in several…
Wed Oct 03 18:34:39 +0000 2018,"RT @Mundra08: https://t.co/uRDdFWKWJH 
More than 23,000 patients have benefited in first 10 days under #AyushmanBharat.
A total of 23,287 #…"
Wed Oct 03 18:33:30 +0000 2018,"आयुष्मान योजना लिस्ट में 'गड़बड़झाला', UP के मंत्री-विधायक शामिल https://t.co/EKkcIdo6i0 via @aajtak @PMOIndia @narendramodi @BJP4India"
Wed Oct 03 18:31:52 +0000 2018,"RT @RahulGandhi: देश का चौकीदार ‘खुल जा सिमसिम’ कब कहता है? 

अनिल अम्बानी को राफेल घोटाले में 1,30,000 Cr.

50 करोड़ भारतीयों को Ayushman…"
Wed Oct 03 18:29:32 +0000 2018,"RT @yes_im_sarfaraz: अनिल अंबानी को 1.3 लाख करोड़, पर आयुष्मान भारत के लिए 2 हजार करोड़ का झुनझुना, वाह मोदीजी वाह: राहुल गांधी - NDTV http…"
Wed Oct 03 18:29:23 +0000 2018,"RT @Mundra08: https://t.co/uRDdFWKWJH 
More than 23,000 patients have benefited in first 10 days under #AyushmanBharat.
A total of 23,287 #…"
Wed Oct 03 18:25:45 +0000 2018,RT @aajtak: दुनिया की सबसे बड़ी स्वास्थ्य बीमा योजना 'प्रधानमंत्री जन आरोग्य योजना- #AyushmanBharat' का शुभारंभ प्रधानमंत्री मोदी ने झारखंड…
Wed Oct 03 18:25:31 +0000 2018,"RT @Engihumor: 10 days into launch, Ayushman Bharat caters to 23,387 claims worth Rs 38 crore.

Claims will go higher in coming days when o…"
Wed Oct 03 18:19:17 +0000 2018,"RT @aajtak: कानपुर में प्रधानमंत्री आयुष्मान योजना की लिस्ट में भारी गड़बड़ी का मामला सामने आया है
  https://t.co/hTCcwO0FGn"
Wed Oct 03 18:16:55 +0000 2018,"RT @ChaitalyRoy: ""Yuvraj Singh congratulates PM Modi for Ayushman Bharat""  https://t.co/DnNP7CU6sY"
Wed Oct 03 18:16:20 +0000 2018,"RT @imPk_MODIfied: Like in 2014 , Going alone will hurt more to BSP than BJP .... Already have big zero in LS .... No future of 5-20%% vote…"
Wed Oct 03 18:13:59 +0000 2018,"RT @iSKatiyar: 10 days into launch, Ayushman Bharat caters to 23,387 claims worth Rs 38 crore, Great going @JPNadda ji &amp; @narendramodi ji 👍…"
Wed Oct 03 18:13:31 +0000 2018,"RT @aajtak: कानपुर में प्रधानमंत्री आयुष्मान योजना की लिस्ट में भारी गड़बड़ी का मामला सामने आया है
  https://t.co/hTCcwO0FGn"
Wed Oct 03 18:13:07 +0000 2018,"RT @imPk_MODIfied: Like in 2014 , Going alone will hurt more to BSP than BJP .... Already have big zero in LS .... No future of 5-20%% vote…"
Wed Oct 03 18:12:12 +0000 2018,"RT @aajtak: कानपुर में प्रधानमंत्री आयुष्मान योजना की लिस्ट में भारी गड़बड़ी का मामला सामने आया है
  https://t.co/hTCcwO0FGn"
Wed Oct 03 18:10:20 +0000 2018,"RT @Engihumor: 10 days into launch, Ayushman Bharat caters to 23,387 claims worth Rs 38 crore.

Claims will go higher in coming days when o…"
Wed Oct 03 18:10:12 +0000 2018,"RT @ThePrintIndia: Ayushman Bharat and price control will not solve India's healthcare problem

Health economist, Amir Ullah Khan writes: h…"
Wed Oct 03 18:09:44 +0000 2018,RT @IndiaToday: Watch BJP MP Dilip Gandhi caught sleeping on stage during PM Modi speech live stream at Ayushman Bharat Yojna launch in Mah…
Wed Oct 03 18:09:31 +0000 2018,"RT @iSKatiyar: 10 days into launch, Ayushman Bharat caters to 23,387 claims worth Rs 38 crore, Great going @JPNadda ji &amp; @narendramodi ji 👍…"
Wed Oct 03 18:08:51 +0000 2018,RT @VikasReports: My colleague @AnujReports has been relentlessly writing about the funding shortage for the roll out of PM-JAY in several…
Wed Oct 03 18:06:28 +0000 2018,"RT @NavbharatTimes: ‘आयुष्मान भारत योजना’ के लाभार्थियों में योगी के मंत्री का नाम
https://t.co/niUAlCVhtA via @NavbharatTimes 
#AyushmanBh…"
Wed Oct 03 18:05:45 +0000 2018,"Like in 2014 , Going alone will hurt more to BSP than BJP .... Already have big zero in LS .... No future of 5-20%%… https://t.co/iVfMkTuuYz"
Wed Oct 03 18:04:26 +0000 2018,"https://t.co/qQiVNmyS6F
Phenomenal work by the team of Ayushman Bharat Health Insurance team. For a new scheme roll… https://t.co/e1dgh9sFl9"
Wed Oct 03 17:56:15 +0000 2018,Modi’s Ayushman Bharat and price control will bring down quality of healthcare in India https://t.co/2dPpAsJLz1 via @ThePrintIndia
Wed Oct 03 17:55:53 +0000 2018,https://t.co/xN6mmMIh9b https://t.co/xN6mmMIh9b
Wed Oct 03 17:55:47 +0000 2018,"RT @aajtak: कानपुर में प्रधानमंत्री आयुष्मान योजना की लिस्ट में भारी गड़बड़ी का मामला सामने आया है
  https://t.co/hTCcwO0FGn"
Wed Oct 03 17:54:07 +0000 2018,"RT @Engihumor: 10 days into launch, Ayushman Bharat caters to 23,387 claims worth Rs 38 crore.

Claims will go higher in coming days when o…"
Wed Oct 03 17:50:27 +0000 2018,https://t.co/mQ8ib4w70H
Wed Oct 03 17:50:15 +0000 2018,"RT @RahulGandhi: देश का चौकीदार ‘खुल जा सिमसिम’ कब कहता है? 

अनिल अम्बानी को राफेल घोटाले में 1,30,000 Cr.

50 करोड़ भारतीयों को Ayushman…"
Wed Oct 03 17:50:11 +0000 2018,"RT @Engihumor: 10 days into launch, Ayushman Bharat caters to 23,387 claims worth Rs 38 crore.

Claims will go higher in coming days when o…"
Wed Oct 03 17:49:10 +0000 2018,"RT @NavbharatTimes: ‘आयुष्मान भारत योजना’ के लाभार्थियों में योगी के मंत्री का नाम
https://t.co/niUAlCVhtA via @NavbharatTimes 
#AyushmanBh…"
Wed Oct 03 17:46:14 +0000 2018,"RT @Praveenk_Inc: आयुष्मान भारत योजना में गड़बड़ी का खुलासा, सूची में यूपी के मंत्री का परिवार भी शामिल.

https://t.co/DTAK1U9ceH"
Wed Oct 03 17:45:57 +0000 2018,"आयुष्मान भारत के शुरू होते ही सामने आई गड़बड़ी, लाभार्थियों में योगी के मंत्री के पूरे परिवार का नाम आय सामने… https://t.co/XLykISwiiv"
Wed Oct 03 17:45:35 +0000 2018,RT @VikasReports: My colleague @AnujReports has been relentlessly writing about the funding shortage for the roll out of PM-JAY in several…
Wed Oct 03 17:43:26 +0000 2018,"RT @NavbharatTimes: ‘आयुष्मान भारत योजना’ के लाभार्थियों में योगी के मंत्री का नाम
https://t.co/niUAlCVhtA via @NavbharatTimes 
#AyushmanBh…"
Wed Oct 03 17:43:21 +0000 2018,"RT @aajtak: कानपुर में प्रधानमंत्री आयुष्मान योजना की लिस्ट में भारी गड़बड़ी का मामला सामने आया है
  https://t.co/hTCcwO0FGn"
Wed Oct 03 17:43:09 +0000 2018,"RT @iSKatiyar: 10 days into launch, Ayushman Bharat caters to 23,387 claims worth Rs 38 crore, Great going @JPNadda ji &amp; @narendramodi ji 👍…"
Wed Oct 03 17:42:08 +0000 2018,"RT @shambhav15: @Iyervval Funny why the Leftists hate Modi so much, many of his programs like Mudra, Ayushman Bharat and this education pro…"
Wed Oct 03 17:41:16 +0000 2018,"RT @aajtak: कानपुर में प्रधानमंत्री आयुष्मान योजना की लिस्ट में भारी गड़बड़ी का मामला सामने आया है
  https://t.co/hTCcwO0FGn"
Wed Oct 03 17:41:11 +0000 2018,"RT @iSKatiyar: 10 days into launch, Ayushman Bharat caters to 23,387 claims worth Rs 38 crore, Great going @JPNadda ji &amp; @narendramodi ji 👍…"
Wed Oct 03 17:40:17 +0000 2018,"RT @ParasKGhelani: @RahulGandhi’s Dubious Math on #AyushmanBharat &amp; #Rafale

https://t.co/4aOI2iiCPS

#RahulBlunderExposed #RafaleDeal 

@P…"
Wed Oct 03 17:39:55 +0000 2018,"RT @aajtak: कानपुर में प्रधानमंत्री आयुष्मान योजना की लिस्ट में भारी गड़बड़ी का मामला सामने आया है
  https://t.co/hTCcwO0FGn"
Wed Oct 03 17:39:08 +0000 2018,"RT @narendramodi: Glad to see the tremendous enthusiasm towards Ayushman Bharat among all sections of society. 

We are doing everything po…"
Wed Oct 03 17:38:48 +0000 2018,"RT @RahulGandhi: देश का चौकीदार ‘खुल जा सिमसिम’ कब कहता है? 

अनिल अम्बानी को राफेल घोटाले में 1,30,000 Cr.

50 करोड़ भारतीयों को Ayushman…"
Wed Oct 03 17:38:34 +0000 2018,"RT @Engihumor: 10 days into launch, Ayushman Bharat caters to 23,387 claims worth Rs 38 crore.

Claims will go higher in coming days when o…"
Wed Oct 03 17:38:29 +0000 2018,"गरीबों की योजना में शामिल BJP के नेता का नाम, मंत्री ने काटी कन्नी
 https://t.co/wDFf17FLyd #BJP #modigov #AyushmanBharatYojna"
Wed Oct 03 17:38:04 +0000 2018,"RT @RahulGandhi: देश का चौकीदार ‘खुल जा सिमसिम’ कब कहता है? 

अनिल अम्बानी को राफेल घोटाले में 1,30,000 Cr.

50 करोड़ भारतीयों को Ayushman…"
Wed Oct 03 17:37:33 +0000 2018,"आयुष्मान भारत योजना में गड़बड़ी का खुलासा, सूची में यूपी के मंत्री का परिवार भी शामिल https://t.co/fQKGLl5Tdn"
Wed Oct 03 17:37:15 +0000 2018,"RT @aajtak: कानपुर में प्रधानमंत्री आयुष्मान योजना की लिस्ट में भारी गड़बड़ी का मामला सामने आया है
  https://t.co/hTCcwO0FGn"
Wed Oct 03 17:36:12 +0000 2018,RT @VikasReports: My colleague @AnujReports has been relentlessly writing about the funding shortage for the roll out of PM-JAY in several…
